2022-05-09 08:51:46,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 08:51:46,172.21.13.147,10023,recepcion,00205950|11|172.21.169.241|172.21.147.17|172.21.146.183|172.21.146.60|172.21.152.53|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|
2022-05-09 08:51:49,172.21.13.147,10023,envio,00209216|EXIT
2022-05-09 08:51:49,172.21.13.147,10023,recepcion,00205950|EXIT_OK
2022-05-09 08:53:03,172.21.13.147,10023,envio,00209216|172.21.169.241
2022-05-09 08:53:03,172.21.13.147,10023,recepcion,00205950|OK
2022-05-09 08:53:03,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 08:53:03,172.21.13.147,10023,recepcion,00205950|11|172.21.169.241|172.21.147.17|172.21.146.183|172.21.146.60|172.21.152.53|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|
2022-05-09 08:53:06,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 08:53:06,172.21.13.147,10023,recepcion,00205950|11|172.21.169.241|172.21.147.17|172.21.146.183|172.21.146.60|172.21.152.53|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|
2022-05-09 08:53:06,172.21.13.147,10023,envio,00209216|EXIT
2022-05-09 08:53:06,172.21.13.147,10023,recepcion,00205950|EXIT_OK
2022-05-09 09:07:57,172.21.13.147,10023,envio,00209216|172.21.169.241
2022-05-09 09:07:57,172.21.13.147,10023,recepcion,00205950|OK
2022-05-09 09:07:57,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:07:57,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:00,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:00,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:03,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:03,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:06,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:06,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:09,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:09,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:12,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:12,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:15,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:15,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:18,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:18,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:21,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:21,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:24,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:24,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:27,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:27,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:30,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:30,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:33,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:33,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:36,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:36,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:39,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:39,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:42,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:42,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:45,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 09:08:45,172.21.13.147,10023,recepcion,00205950|13|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|
2022-05-09 09:08:45,172.21.13.147,10023,envio,00209216|EXIT
2022-05-09 09:08:45,172.21.13.147,10023,recepcion,00205950|EXIT_OK
2022-05-09 12:05:36,172.21.13.147,10023,envio,00209216|172.21.169.241
2022-05-09 12:05:36,172.21.13.147,10023,recepcion,00205950|OK
2022-05-09 12:05:36,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:05:36,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:05:39,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:05:39,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:05:41,172.21.13.147,10023,envio,00209216|EXIT
2022-05-09 12:05:42,172.21.13.147,10023,recepcion,00205950|EXIT_OK
2022-05-09 12:06:19,172.21.13.147,10023,envio,00209216|172.21.169.241
2022-05-09 12:06:19,172.21.13.147,10023,recepcion,00205950|OK
2022-05-09 12:06:19,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:19,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:22,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:22,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:25,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:25,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:28,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:28,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:31,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:31,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:34,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:34,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:37,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:37,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:40,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:40,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:43,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:43,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:46,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:46,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:49,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:49,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:52,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:53,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:56,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:56,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:06:59,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:06:59,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:02,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:02,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:05,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:05,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:08,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:08,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:11,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:11,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:14,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:14,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:17,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:17,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:20,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:20,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:23,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:23,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:26,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:26,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:29,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:29,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:32,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:32,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:35,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:35,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:38,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:38,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:41,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:41,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:44,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:44,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:47,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:47,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:50,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:50,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:53,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:53,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:56,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:56,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:07:59,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:07:59,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:02,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:02,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:05,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:05,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:08,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:08,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:11,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:11,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:14,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:14,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:17,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:17,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:20,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:20,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:23,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:23,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:26,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:26,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:29,172.21.13.147,10023,envio,00209216|LIST
2022-05-09 12:08:29,172.21.13.147,10023,recepcion,00205950|14|172.21.169.241|172.21.146.174|172.21.146.183|172.21.146.60|172.21.145.36|172.21.169.207|172.21.173.61|172.21.140.250|172.21.138.208|172.21.158.85|172.21.145.17|172.21.164.141|172.21.138.213|172.21.164.243|
2022-05-09 12:08:32,172.21.13.147,10023,envio,00209216|LIST
